MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,log-median-income,nearest_to_LA,nearest_to_SF,nearest_to_SD,nearest_to_SAC,nearest_to_city,Bedroom_Ratio
3.7875,28.0,5.599415204678363,1.2251461988304093,930.0,2.719298245614035,38.31,-122.67,1.5660083545067642,617.8637164649863,63.418415765221916,796.8749972863524,106.74057836896317,63.418415765221916,0.218798955613577
4.125,38.0,4.7734375,1.1015625,756.0,2.953125,33.9,-118.12,1.634130525024472,20.40893238071441,579.3813767015978,159.0019437354001,602.0247603912176,20.40893238071441,0.23076923076923078
4.125,26.0,4.4796875,1.0484375,1955.0,3.0546875,34.21,-118.43,1.634130525024472,24.533997498237238,534.6276642433376,203.62173413104176,558.049784036362,24.533997498237238,0.23404255319148934
3.2411,35.0,5.908163265306122,0.9693877551020408,826.0,2.8095238095238093,32.82,-116.94,1.4448226695589594,182.7730331684045,741.8815694493439,23.70392712646632,761.0413425556817,23.70392712646632,0.16407599309153714
2.7083,25.0,5.613293051359516,1.105740181268882,1311.0,3.960725075528701,34.01,-117.4,1.31057355057975,77.88905707359378,616.0080273227097,145.61955098034383,626.7742889650089,77.88905707359378,0.19698600645855757
6.1142,35.0,4.825242718446602,0.9546925566343042,779.0,2.5210355987055015,34.19,-118.46,1.962092786709943,25.124391382651332,534.5070477229265,203.45490435377184,558.6958752099956,25.124391382651332,0.19785378940308518
2.6862,19.0,3.9668141592920354,0.9889380530973452,1222.0,2.7035398230088497,33.93,-118.13,1.3045961171353853,17.161501222616447,576.2533591355626,162.28053218390687,598.6630541088371,17.161501222616447,0.24930284439486894
4.7804,17.0,5.305128205128205,1.0320512820512822,2442.0,3.1307692307692307,33.78,-117.8,1.7544728844420383,50.915663642546725,608.9103236130444,132.42044988603158,628.3531112002572,50.915663642546725,0.19453842435959404
2.5139,52.0,3.6038781163434903,1.077562326869806,1189.0,3.293628808864266,34.12,-118.21,1.2567265317618017,8.15281015365781,555.5192133632593,184.00827767324455,576.6435119149972,8.15281015365781,0.29900076863950803
1.1311,29.0,3.8753180661577606,1.1195928753180662,1302.0,3.312977099236641,32.67,-115.49,0.7566382783411432,298.3537256892246,847.1145787337252,156.4611601114346,851.9753613816356,156.4611601114346,0.28890347997373605
7.5582,38.0,5.676923076923077,0.9948717948717949,518.0,2.6564102564102563,34.23,-118.26,2.1468898876678013,19.827287695277285,543.3548233439384,196.82509044881073,563.7443052693789,19.827287695277285,0.17524841915085818
2.3636,39.0,3.9933993399339935,1.023102310231023,1294.0,4.270627062706271,34.06,-117.63,1.2130118289766059,56.54297190355102,597.0314262278606,155.6891763803772,610.3059843049338,56.54297190355102,0.256198347107438
7.4111,52.0,6.766381766381766,1.0512820512820513,930.0,2.6495726495726495,34.11,-118.15,2.129552262102348,10.759865581834607,560.0376142919396,180.1691466785884,580.3605365892204,10.759865581834607,0.1553684210526316
4.5417,45.0,6.395017793594306,1.0782918149466192,870.0,3.096085409252669,37.19,-121.8,1.7123013128933118,474.33060151590587,84.95261890952776,652.6963275457657,157.04547929422412,84.95261890952776,0.1686143572621035
5.6139,19.0,6.8088235294117645,0.9852941176470589,866.0,3.1838235294117645,37.27,-121.86,1.8891734950016967,484.4364771299172,74.73767824860896,662.8737980263697,149.32662403203767,74.73767824860896,0.14470842332613393
5.5061,17.0,6.6871165644171775,1.0061349693251533,473.0,2.901840490797546,38.48,-122.65,1.8727401983603338,631.0595101339263,80.95650599710302,810.2671761697571,101.1518442148049,80.95650599710302,0.15045871559633028
3.5227,35.0,5.612903225806452,1.053763440860215,1056.0,3.78494623655914,33.94,-117.46,1.5091091606372962,73.31761029362386,617.5446167125855,138.9392321329077,630.0961505454285,73.31761029362386,0.18773946360153254
4.4,18.0,5.606132075471698,0.9764150943396226,1359.0,3.205188679245283,36.28,-119.16,1.6863989535702288,261.3437321491373,333.6610788147665,436.5858730660541,328.58405333552224,261.3437321491373,0.17416912074042912
2.8603,14.0,5.493265993265993,1.095959595959596,1910.0,3.2154882154882154,36.01,-118.73,1.3507449006639345,222.15364223584854,382.2625701608063,393.5819758250355,376.20594917168523,222.15364223584854,0.19950965369292065
2.8514,52.0,3.8017543859649123,1.0912280701754387,1095.0,1.9210526315789473,33.99,-118.47,1.3484367185636503,21.97311128658683,550.9905949044155,186.69727091257022,577.9708907107971,21.97311128658683,0.28703276419012463
4.8274,21.0,5.832214765100671,0.9899328859060402,983.0,3.2986577181208054,32.57,-117.12,1.7625709317633804,195.10389306273237,752.6778341410504,16.65186913625428,776.5074586590096,16.65186913625428,0.16973532796317606
3.0,51.0,3.744475138121547,1.0055248618784531,1607.0,2.2196132596685083,37.32,-121.93,1.3862943611198906,492.7320453259454,66.48407798509182,671.1430983275188,145.38942431254281,66.48407798509182,0.2685355957211361
3.1972,8.0,5.685325264750378,1.0847201210287443,1744.0,2.638426626323752,39.05,-120.94,1.434417636301619,605.5929832572762,191.6113930932006,782.1029353377369,70.85065364193571,70.85065364193571,0.19079297498669506
3.2042,11.0,5.852713178294573,0.9870801033591732,1285.0,3.3204134366925064,36.07,-119.07,1.4360840256224061,236.6352214180333,352.93606662063195,412.0336266608101,352.0339795793808,236.6352214180333,0.1686534216335541
4.174,22.0,6.213171577123051,0.949740034662045,1757.0,3.045060658578856,39.1,-121.63,1.6436460837638374,637.4300946327221,162.59446319025295,815.7787664439271,58.82762645811221,58.82762645811221,0.15285913528591352
1.7847,23.0,4.423841059602649,1.0368968779564807,2770.0,2.620624408703879,33.75,-116.95,1.0241401476488525,124.03552825282702,665.9729443419506,116.67273843805614,674.3664683883893,116.67273843805614,0.23438836612489305
3.5625,43.0,5.64741641337386,1.0486322188449848,1054.0,3.2036474164133737,34.11,-118.01,1.5178707189086098,22.46210227626146,568.7506299661786,173.90982613170323,586.9201738812661,22.46210227626146,0.18568353067814855
4.0227,10.0,6.346846846846847,1.117117117117117,782.0,3.5225225225225225,38.03,-121.3,1.6139676377204966,520.6417907655672,102.22867742324263,699.8158164696688,63.637413941361956,63.637413941361956,0.17601135557132716
3.1625,16.0,5.99234693877551,1.1377551020408163,1302.0,3.3214285714285716,37.68,-120.97,1.426115855306562,472.25400445688723,127.90576455699002,651.375155789813,110.24706438309832,110.24706438309832,0.18986802894848873
5.0162,19.0,7.0534653465346535,1.0495049504950495,1607.0,3.1821782178217823,36.6,-121.7,1.7944558307757976,422.52703298281045,145.35615415168945,598.9235002989469,221.08707106236864,145.35615415168945,0.14879281302638966
3.3472,31.0,6.1305114638447975,1.1358024691358024,1476.0,2.6031746031746033,35.63,-120.72,1.4695319596899463,286.0810575909281,282.5392697682512,460.58818352734943,335.3065103896607,282.5392697682512,0.18527042577675487
5.237,32.0,6.187817258883249,0.9746192893401016,634.0,3.218274111675127,33.8,-117.95,1.8304992975439855,38.99665608275039,598.0654385302853,141.12828608558922,619.4367639243311,38.99665608275039,0.15750615258408532
3.4955,15.0,3.7094474153297683,0.946524064171123,1617.0,2.8823529411764706,33.77,-117.99,1.5030768964426906,39.15048766341127,598.1704898956007,140.30475479192836,620.5075589593847,39.15048766341127,0.25516578567996157
2.9161,19.0,4.86080586080586,0.9688644688644689,2852.0,2.6117216117216118,32.82,-116.95,1.3650962606037105,182.16026112449714,741.2748277137465,22.89305092962702,760.5549836209248,22.89305092962702,0.19932177844762625
5.1023,25.0,5.833667334669339,1.0681362725450902,1137.0,2.278557114228457,32.86,-117.25,1.808665749294414,161.46659982143044,719.9100398643749,18.069787885273453,742.4619761754526,18.069787885273453,0.18309859154929578
3.0727,31.0,4.197685631629701,1.0771456123432979,2338.0,2.2545805207328833,34.14,-118.03,1.4043061701715764,21.966360261810646,565.0557874396623,177.71828890837767,583.1128900812915,21.966360261810646,0.2566046404778313
2.6962,36.0,4.096997690531178,1.1039260969976905,1648.0,1.9030023094688222,32.74,-117.25,1.307305264869519,172.62355592668226,730.3035216371372,8.743894273002036,754.0653553150291,8.743894273002036,0.26944757609921083
4.282,46.0,5.53265306122449,1.0020408163265306,1277.0,2.6061224489795918,34.18,-118.35,1.6643048138749406,17.25417768808133,541.9816452810309,196.66454897499315,564.5143095304928,17.25417768808133,0.18111398008115087
6.0,36.0,6.196581196581197,1.0042735042735043,568.0,2.427350427350427,37.92,-122.29,1.9459101490553132,563.3487737712577,19.733517412633233,742.3005893470553,101.18517554955255,19.733517412633233,0.16206896551724137
10.8034,18.0,8.46058091286307,1.004149377593361,1490.0,3.091286307053942,33.97,-117.99,2.4683876255617516,25.107069240069258,581.4717293047499,159.3126096745672,601.2376483750451,25.107069240069258,0.11868563021088768
3.3977,31.0,5.443333333333333,1.0533333333333332,944.0,3.1466666666666665,38.28,-122.3,1.4810816769819581,594.489064567744,57.12994288934159,773.7971436109793,77.77385422667355,57.12994288934159,0.19350887936313532
4.369,23.0,5.154639175257732,0.9690721649484536,1361.0,3.5077319587628866,34.01,-117.48,1.6806416714404324,70.53182239700583,610.7452270452079,146.93500093396497,622.6110777961551,70.53182239700583,0.188
1.9943,21.0,4.6743421052631575,1.0526315789473684,1658.0,2.726973684210526,40.43,-122.29,1.0967104813785133,794.2607042799142,295.4446100736684,971.9523489536335,216.567545916078,216.567545916078,0.22519352568613654
6.5764,17.0,6.55511811023622,0.9724409448818898,755.0,2.97244094488189,33.89,-117.95,2.0250381528004495,32.5395966909488,590.55837534865,149.74954831019895,610.7777891509122,32.5395966909488,0.14834834834834837
4.4356,3.0,5.9676470588235295,0.9882352941176471,1003.0,2.95,36.83,-119.67,1.6929699100642053,334.8016675616592,264.8957745540113,511.6165450021335,252.36529267387797,252.36529267387797,0.16559881715130606
7.0516,37.0,5.375609756097561,1.0439024390243903,807.0,1.9682926829268292,33.62,-117.93,2.08587082944474,56.11683789200934,614.4815024748674,123.42081629517949,637.7716199077865,56.11683789200934,0.19419237749546278
3.3125,26.0,5.283168316831683,1.00990099009901,1437.0,2.8455445544554454,39.07,-121.7,1.461517782357478,637.5221591237248,157.05290536045095,816.0494751534733,57.15351698458235,57.15351698458235,0.1911544227886057
4.1985,34.0,4.761862917398946,1.039543057996485,2002.0,1.7592267135325133,37.46,-122.19,1.6483701224358878,519.8858751028379,40.42662496961182,698.0885740045658,138.8042888228616,40.42662496961182,0.21830596050931905
3.085,32.0,4.433962264150943,1.009433962264151,1404.0,3.311320754716981,34.07,-118.13,1.4073217283119661,10.659235903629392,564.5753163606291,175.40818084053,585.1327570018493,10.659235903629392,0.22765957446808516
3.6797,20.0,5.348017621145375,1.0418502202643172,1145.0,2.5220264317180616,36.97,-122.05,1.5432340053107958,473.1579831797377,95.26752659613848,650.060647945197,185.7346255916058,95.26752659613848,0.19481054365733114
2.6014,15.0,4.099201824401368,1.0992018244013684,1839.0,2.096921322690992,34.14,-117.97,1.281322658753268,27.02728984382607,568.8402154373147,175.26250507596413,585.9844743151672,27.02728984382607,0.26815020862308764
3.63,32.0,4.752079866888519,1.0349417637271214,1499.0,2.4941763727121464,33.82,-117.96,1.5325568680981427,36.76466416144943,595.7825028183364,143.5074651248986,617.0481797374892,36.76466416144943,0.21778711484593835
5.2668,32.0,6.31024531024531,0.9855699855699855,2040.0,2.9437229437229435,34.23,-118.49,1.835265857537195,30.077855972300917,529.3359691979899,208.67027518540888,553.4724702290929,30.077855972300917,0.15618568488451862
4.2414,52.0,5.68956043956044,0.9945054945054945,825.0,2.2664835164835164,37.3,-121.89,1.6565886382204325,488.6834752966204,70.47958908696654,667.1305617650341,146.6687554267941,70.47958908696654,0.1747947851279575
3.6602,18.0,5.455840455840455,1.0683760683760684,2767.0,3.9415954415954415,34.08,-117.46,1.5390583656715195,72.25491630734106,606.6199295644102,154.21974607247367,617.2280713937052,72.25491630734106,0.195822454308094
4.0,36.0,5.101769911504425,0.9911504424778761,639.0,2.827433628318584,33.94,-118.32,1.6094379124341003,14.32235155157139,564.0669868810602,173.5652296277742,589.2929120047822,14.32235155157139,0.19427580225498697
2.3464,11.0,3.4922118380062304,1.088785046728972,1203.0,1.8738317757009346,38.35,-122.71,1.2078851411458515,623.5078430635626,68.82314906189161,802.5236872943966,108.921435504925,68.82314906189161,0.3117752007136485
3.22,52.0,5.956639566395664,1.075880758807588,984.0,2.6666666666666665,37.78,-122.19,1.4398351280479207,545.8793325678694,20.169486267928725,724.7559772450404,107.89474432430032,20.169486267928725,0.18061874431301184
3.4042,33.0,4.769363166953529,1.1342512908777969,1496.0,2.5748709122203097,37.38,-122.08,1.4825586310899546,506.7345837817005,53.12951819357401,684.9707234148709,143.12976057610518,53.12951819357401,0.23782028148682785
3.1435,45.0,4.695817490494297,1.0304182509505704,499.0,1.897338403041825,34.15,-118.24,1.42154084130696,10.88019871596907,551.1920115202604,188.30360059395164,572.3781999861193,10.88019871596907,0.2194331983805668
2.3062,16.0,5.2631578947368425,1.0368421052631578,508.0,2.6736842105263157,39.09,-121.11,1.1957994936367746,615.7938629690639,185.44608912355713,792.8015476063396,65.60738108484914,65.60738108484914,0.19699999999999995
7.2354,52.0,7.11716621253406,0.9945504087193461,901.0,2.455040871934605,37.85,-122.24,2.108441935613293,554.6127387775997,17.835390348575256,733.528119552689,104.21486474200675,17.835390348575256,0.139739663093415
1.8109,29.0,3.805223068552775,1.192600652883569,2994.0,3.2578890097932534,33.79,-118.19,1.0335047167629687,29.573352446768514,584.5692220824271,153.04555021038317,609.6569942792537,29.573352446768514,0.3134114955676294
5.1786,16.0,6.860714285714286,1.1142857142857143,862.0,3.0785714285714287,33.28,-117.17,1.8210917085893399,131.3238352111366,689.2960084505178,62.752786215889486,706.2714494087115,62.752786215889486,0.16241540864133264
3.75,37.0,6.257261410788382,1.045643153526971,635.0,2.6348547717842323,33.84,-118.15,1.55814461804655,25.12877124697431,582.6645452882578,155.17544581756138,606.5243081907689,25.12877124697431,0.16710875331564987
3.65,29.0,4.987854251012146,0.9838056680161943,665.0,2.6923076923076925,32.8,-117.02,1.536867219599265,179.67336148343475,738.7469081671048,16.185151091290567,759.0798099518266,16.185151091290567,0.19724025974025974
3.375,16.0,6.013372956909361,1.1426448736998513,1998.0,2.9687964338781576,38.79,-123.03,1.4759065198095778,678.6977373867823,124.8228681516109,857.8672654259433,135.2833572347716,124.8228681516109,0.19001729676303433
2.9554,32.0,6.012195121951219,1.088850174216028,1968.0,3.4285714285714284,36.5,-119.48,1.3750817339057875,294.4039343682576,296.6045476602681,471.2391525532931,291.73391643380825,291.73391643380825,0.18110692552883223
3.8864,42.0,6.2264808362369335,1.0313588850174216,921.0,3.2090592334494774,37.61,-121.09,1.5864558360421763,471.47591567119537,118.39991146546359,650.787949665883,113.68481550878053,113.68481550878053,0.16564073866815893
6.8317,31.0,6.438515081206496,1.0220417633410672,2465.0,2.859628770301624,34.16,-118.2,2.0581796001023402,12.644038621994422,552.8272809287769,187.30648591587138,573.2438268818505,12.644038621994422,0.15873873873873873
5.2998,30.0,6.646182495344506,1.0260707635009312,1540.0,2.8677839851024207,33.74,-117.8,1.840517886861825,53.68628670072856,612.2310997799095,128.4672878595521,632.1790023575368,53.68628670072856,0.1543849817876156
3.9125,52.0,5.088838268792711,1.0751708428246014,986.0,2.2460136674259683,34.15,-118.01,1.5917829771953795,24.109801040944085,565.5043078907322,177.87825665744248,583.1159727385062,24.109801040944085,0.21128021486123547
4.2986,36.0,6.036734693877551,1.0244897959183674,741.0,3.024489795918367,34.08,-117.92,1.6674426347206746,29.976767403492516,576.8511451467244,167.26226069059805,594.0786417781206,29.976767403492516,0.16970926301555106
4.712,19.0,4.246376811594203,0.991304347826087,646.0,1.872463768115942,37.39,-122.07,1.7425692250372833,506.9168008017656,52.72280287962957,685.2013707512409,141.77691012906925,52.72280287962957,0.2334470989761092
4.2045,30.0,5.61271676300578,1.069364161849711,644.0,3.722543352601156,36.96,-122.05,1.649523635973386,472.4123366321074,96.31365213941883,649.271375318573,186.80854146119486,96.31365213941883,0.19052523171987643
3.0773,15.0,3.9102902374670183,0.9102902374670184,669.0,1.7651715039577835,34.43,-119.82,1.4054350046472743,150.86209258824263,439.12535523797555,311.4547136957428,485.26141886280516,150.86209258824263,0.23279352226720648
3.8935,27.0,4.8406113537117905,1.1353711790393013,806.0,1.759825327510917,33.98,-118.46,1.5879077938837372,21.49159082202538,552.4350007375607,185.25317473605944,579.3807503267424,21.49159082202538,0.23455119530897608
3.2279,43.0,5.662790697674419,1.1007751937984496,800.0,3.10077519379845,37.37,-121.83,1.441705415883438,490.7763724102421,68.74044672282633,669.4979651729992,137.8974213128374,68.74044672282633,0.19438740588637918
2.5875,22.0,5.537735849056604,0.9867924528301887,1927.0,3.6358490566037736,36.23,-119.14,1.2774555810857395,255.50276441365327,338.0740922519778,430.7946350458512,334.0705327510427,255.50276441365327,0.17819420783645654
4.7083,25.0,5.414578587699316,1.1184510250569477,1200.0,2.733485193621868,34.28,-118.7,1.7419212560470716,49.03117091696312,512.6326374298973,224.9774091892919,539.6336959533263,49.03117091696312,0.20656289440471184
1.9208,33.0,4.796208530805687,1.0876777251184835,1019.0,2.414691943127962,39.44,-123.8,1.07185755135929,776.8232737118382,220.60989128578726,955.9514844394728,220.88428800385577,220.60989128578726,0.2267786561264822
2.913,31.0,4.560669456066946,1.0502092050209204,955.0,3.99581589958159,34.04,-118.33,1.3643043432282753,8.066119904363406,554.9621286460414,182.9296335989119,579.0550045474688,8.066119904363406,0.23027522935779812
5.5161,15.0,8.126016260162602,1.1666666666666667,585.0,2.3780487804878048,39.04,-121.06,1.8742760374605885,608.9215965149721,183.89460050775514,785.870894899833,63.36219486252986,63.36219486252986,0.14357178589294647
2.1736,45.0,3.663090128755365,1.113733905579399,1446.0,3.1030042918454934,34.05,-118.33,1.1548665902179833,7.954519095713636,554.1156150288584,183.82218406745343,578.0770035681535,7.954519095713636,0.3040421792618629
1.4844,52.0,3.8666666666666667,1.011764705882353,1008.0,3.9529411764705884,37.78,-122.23,0.9100311817030108,548.2284740542365,16.655649840477384,727.0454761765541,109.9027674399017,16.655649840477384,0.2616632860040568
5.1999,20.0,4.935622317596566,1.092274678111588,1675.0,1.7972103004291846,34.06,-118.43,1.8245331628887136,17.18457130861218,547.3244249776914,190.31952101858977,572.7581372898564,17.18457130861218,0.22130434782608696
3.75,16.0,5.597916666666666,1.04375,1502.0,3.129166666666667,32.56,-117.1,1.55814461804655,197.0433958877193,754.7120209151268,18.233867084126846,778.3963296420883,18.233867084126846,0.1864532936360253
6.1464,34.0,6.309255079006772,1.0383747178329572,1267.0,2.860045146726862,34.25,-118.35,1.9666087334054922,24.071448417839015,536.1597205293716,203.13115309009137,557.7182348419817,24.071448417839015,0.16457960644007158
6.0689,19.0,6.7318181818181815,0.9204545454545454,1295.0,2.9431818181818183,33.61,-117.68,1.9557048808163005,71.61515301141955,630.4160476176626,110.55092992343624,650.2748702671965,71.61515301141955,0.13673193787981094
6.5987,24.0,7.375565610859729,1.0361990950226245,1383.0,3.1289592760180995,33.72,-117.82,2.0279771800295365,53.79724113045121,612.674339066647,127.38765433148367,633.159145039945,53.79724113045121,0.14049079754601226
4.9355,34.0,6.5625,1.0791666666666666,1392.0,2.9,34.25,-118.25,1.7809512705114516,22.00199541666009,542.3329291663532,198.25088067146598,562.2791105241798,22.00199541666009,0.16444444444444445
5.47,17.0,6.659751037344399,0.9004149377593361,732.0,3.037344398340249,38.66,-121.2,1.8671761085128091,576.6269794951886,145.03097666542024,754.7323115897811,27.021154357965116,27.021154357965116,0.135202492211838
3.0,30.0,4.488888888888889,1.053968253968254,1307.0,4.14920634920635,33.92,-118.03,1.3862943611198906,24.582535411377556,583.1633087341952,156.3659010038733,604.1870975235385,24.582535411377556,0.2347949080622348
6.0394,16.0,6.29874213836478,0.9433962264150944,1172.0,3.6855345911949686,33.88,-117.97,1.9515229392651734,31.68194113415321,590.1634309637924,149.7077303181319,610.8090995901542,31.68194113415321,0.14977533699450823
2.811,15.0,6.485013623978202,1.1866485013623977,2459.0,3.3501362397820165,35.56,-120.29,1.3378916218917232,251.0153340204676,310.98896915474364,427.67554432274767,352.559056724366,251.0153340204676,0.1829831932773109
2.1513,52.0,4.141176470588236,1.0745098039215686,584.0,2.2901960784313724,37.98,-120.39,1.1478150661136732,477.4688469373979,179.56880500616373,654.4101926131691,117.33422553344828,117.33422553344828,0.25946969696969696
2.1932,29.0,5.164444444444444,1.1288888888888888,726.0,3.2266666666666666,37.53,-120.8,1.1610235487895069,450.1829064632881,145.14164689374266,629.2305314543196,131.79313117249916,131.79313117249916,0.21858864027538724
3.4833,23.0,4.259933774834437,1.1390728476821192,1478.0,2.447019867549669,33.79,-118.14,1.5003593824078612,30.68528274695362,587.5188344174107,150.1831140423417,611.8485712052485,30.68528274695362,0.26739214924212984
7.9135,21.0,7.928571428571429,1.1114285714285714,856.0,2.4457142857142857,37.25,-121.97,2.187566981409779,489.59974927603014,70.55321954056433,667.7329631033631,153.83211421588263,70.55321954056433,0.14018018018018016
1.474,35.0,3.621700879765396,1.0821114369501466,1246.0,3.653958944281525,36.34,-119.29,0.9058362739702961,271.57158493545205,320.2394545170014,447.67669632250386,316.17906811846296,271.57158493545205,0.2987854251012146
3.9519,15.0,6.907496012759171,1.1148325358851674,2046.0,3.263157894736842,32.64,-116.99,1.59977134131733,195.49447196543431,754.2369288291176,18.091563568189954,775.8207062742126,18.091563568189954,0.16139459709074117
2.725,28.0,5.484732824427481,1.1259541984732824,724.0,2.763358778625954,34.09,-117.69,1.315066851831523,51.1727903740419,590.7706444586803,160.50759666830118,604.483408158204,51.1727903740419,0.20528879610299233
1.6875,52.0,4.703225806451613,1.032258064516129,395.0,2.5483870967741935,37.84,-122.28,0.9886113934537812,556.1249494708185,14.226021986526495,734.9672994474715,107.28925801051788,14.226021986526495,0.2194787379972565
3.1848,27.0,5.579387186629527,1.0612813370473537,1806.0,2.5153203342618387,37.68,-120.98,1.4314589130742643,472.72293142474086,127.02933525141839,651.8575294038502,109.88607028274392,109.88607028274392,0.19021467798302544
4.1661,31.0,5.296570898980537,1.0695088044485634,2639.0,2.4457831325301207,34.11,-118.16,1.6421180518227285,10.036334289949348,559.4209083521908,180.6437063256801,579.8995059606414,10.036334289949348,0.20192475940507437
1.7333,19.0,5.425196850393701,1.125984251968504,355.0,2.795275590551181,40.45,-120.36,1.0055096704057853,735.5809607713014,346.4569802021362,906.0197792700801,229.41100403730542,229.41100403730542,0.20754716981132074
4.7273,23.0,5.506306306306306,1.0018018018018018,1508.0,2.717117117117117,33.73,-117.81,1.7452442154865861,53.72243963033848,612.4511619879852,127.9203451470207,632.6677085357392,53.72243963033848,0.18193717277486912
3.9792,33.0,7.193243243243243,1.1986486486486487,1670.0,2.2567567567567566,36.54,-121.92,1.6052692355618807,433.3413845614599,144.26974300455686,608.460112687896,230.0934334686984,144.26974300455686,0.16663535600225438
5.6912,22.0,6.571251548946716,1.0384138785625774,2372.0,2.939281288723668,34.26,-118.54,1.9007932302521775,35.73831876380572,523.8102665026111,214.09493408373652,548.3666658384564,35.73831876380572,0.1580237601357722
2.0643,37.0,3.7511210762331837,0.9955156950672646,1477.0,3.311659192825112,34.42,-119.67,1.1198191583125074,137.34532600849855,447.36707917242484,299.89347335732015,490.60902863809355,137.34532600849855,0.26539151225343693
4.1471,32.0,4.702702702702703,0.9864864864864865,567.0,2.554054054054054,33.96,-118.41,1.6384334492753527,18.441584870800067,557.0712517600496,180.56175747862073,583.4687667832011,18.441584870800067,0.20977011494252876
2.1875,16.0,5.49171270718232,1.022099447513812,495.0,2.734806629834254,40.44,-122.42,1.1592369104845446,800.4742875034704,296.3456035199496,978.4119212107112,221.37163721220753,221.37163721220753,0.18611670020120724
2.4667,33.0,4.43254817987152,1.0042826552462527,1851.0,3.9635974304068524,33.98,-117.36,1.2432031328176052,81.84268860356043,620.9771974260523,141.79241171859684,631.6155101699926,81.84268860356043,0.22657004830917876
4.1786,42.0,4.611494252873563,0.9540229885057471,1230.0,2.8275862068965516,37.74,-122.54,1.6445347494715299,563.7047630920728,11.290072402278637,741.8772289740793,130.82088160085618,11.290072402278637,0.2068793619142572
4.9904,29.0,6.328260869565217,0.967391304347826,1170.0,2.5434782608695654,37.68,-121.0,1.7901581878610813,473.66452911701776,125.27660249824058,652.8249927893474,109.18152218991295,109.18152218991295,0.15286843009275164
3.2,32.0,5.632958801498128,1.0449438202247192,749.0,2.805243445692884,37.99,-122.04,1.4350845252893227,555.1192723897735,40.99728711601316,734.4035435036786,81.20961278474708,40.99728711601316,0.18550531914893617
2.5552,34.0,5.075851393188855,1.105263157894737,1397.0,2.1625386996904026,35.37,-120.84,1.268411320463174,278.8945434630292,302.31480086899575,449.38648183950374,361.81081382900754,278.8945434630292,0.21774931381518756
6.3516,40.0,5.943231441048035,1.0480349344978166,559.0,2.441048034934498,34.01,-118.45,1.994917976609182,19.581302944096652,550.4330492205629,187.18853646144692,576.8360279989374,19.581302944096652,0.17634092578986038
2.2692,37.0,4.449013157894737,1.111842105263158,1551.0,2.5509868421052633,34.17,-118.12,1.1845453066598377,17.357168336169668,556.9741734965096,184.56782310433957,575.9994851178972,17.357168336169668,0.2499075785582255
7.6348,4.0,6.534079348931841,1.0600203458799593,2607.0,2.6520854526958293,32.98,-117.24,2.155800549778585,151.23410319987354,710.2127883964538,30.298969293882276,731.3895444518447,30.298969293882276,0.16222948777829677
1.23,47.0,5.36734693877551,1.0081632653061225,785.0,3.204081632653061,34.03,-118.31,0.8020015854720274,6.588792139589687,557.003536294115,180.93839303849163,580.9103495655579,6.588792139589687,0.1878326996197719
3.6397,33.0,4.464285714285714,1.050420168067227,1672.0,3.5126050420168067,33.97,-118.11,1.5346497089755142,15.34314433562187,574.1136804049919,164.98839512424695,595.6967422010132,15.34314433562187,0.23529411764705882
2.7457,37.0,5.632727272727273,1.0945454545454545,863.0,3.138181818181818,38.16,-122.41,1.3206085153904352,590.3821266126147,42.829093854518156,769.4977340332204,92.56796678521994,42.829093854518156,0.1943189154293092
7.9096,39.0,6.348780487804878,1.1121951219512196,928.0,2.2634146341463413,33.99,-118.55,2.1871293470967537,29.064090662603157,546.36959561752,191.6182081887712,574.6478605472911,29.064090662603157,0.17518248175182483
7.5,50.0,6.127348643006263,0.9874739039665971,1031.0,2.152400835073069,37.84,-122.22,2.1400661634962708,552.6154675137697,18.95446774137769,731.5432645453491,104.0137905667779,18.95446774137769,0.16115843270868824
1.0649,43.0,3.564625850340136,1.0612244897959184,1320.0,4.489795918367347,38.56,-121.51,0.7250817990902911,580.3342158624744,118.07352054758843,759.2129141453842,2.758259457237915,2.758259457237915,0.29770992366412213
4.0154,33.0,5.211161387631976,1.0301659125188536,1704.0,2.570135746606335,36.6,-121.93,1.6125131789510283,438.22519339005504,137.64776198713696,613.6739790389612,223.66061570228317,137.64776198713696,0.197684515195369
3.1433,25.0,4.355450236966824,1.1658767772511849,1014.0,1.6018957345971565,34.01,-118.52,1.4214925717698557,25.890102127174195,546.3627281929213,191.4104111572788,573.8999490746951,25.890102127174195,0.26768226332970624
3.2125,46.0,5.0087463556851315,1.0029154518950438,756.0,2.204081632653061,34.17,-118.34,1.4380562956784801,15.817057584943758,543.4241723769276,195.2272727180287,565.9328143577434,15.817057584943758,0.20023282887077998
7.8601,16.0,7.922190201729107,1.0504322766570606,2051.0,2.9553314121037464,37.15,-121.61,2.181558051235011,459.5827346919537,99.65726111082468,638.2565228479713,159.5097256048501,99.65726111082468,0.13259367042560932
4.4896,35.0,5.540425531914893,1.053191489361702,1465.0,3.117021276595745,33.9,-118.11,1.7028553931220483,20.938259872285,579.9839742798756,158.48305739937604,602.4753322274183,20.938259872285,0.1900921658986175
4.0815,21.0,5.166666666666667,1.0026881720430108,1130.0,3.0376344086021505,37.79,-121.23,1.6256064935956842,494.960141503689,104.53974891838895,674.261093119589,91.00461878290685,91.00461878290685,0.19406867845993755
